ID	Bacteria	Host
AgProtect_1673	Coxiella_burnetii	Ovis_orientalis_aries;Homo_sapiens;Capra_aegagrus_hircus;Bos_taurus;Felis_silvestris_catus
AgProtect_1672	Coxiella_burnetii	Ovis_orientalis_aries;Homo_sapiens;Capra_aegagrus_hircus;Bos_taurus;Felis_silvestris_catus
AgProtect_1671	Coxiella_burnetii	Ovis_orientalis_aries;Homo_sapiens;Capra_aegagrus_hircus;Bos_taurus;Felis_silvestris_catus
AgProtect_1670	Coxiella_burnetii	Ovis_orientalis_aries;Homo_sapiens;Capra_aegagrus_hircus;Bos_taurus;Felis_silvestris_catus
AgProtect_167	Chlamydophila_abortus	Homo_sapiens;Bos_taurus;Sus_scrofa_domestica;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_1669	Coxiella_burnetii	Ovis_orientalis_aries;Homo_sapiens;Capra_aegagrus_hircus;Bos_taurus;Felis_silvestris_catus
AgProtect_1668	Coxiella_burnetii	Ovis_orientalis_aries;Homo_sapiens;Capra_aegagrus_hircus;Bos_taurus;Felis_silvestris_catus
AgProtect_1667	Coxiella_burnetii	Ovis_orientalis_aries;Homo_sapiens;Capra_aegagrus_hircus;Bos_taurus;Felis_silvestris_catus
AgProtect_1666	Coxiella_burnetii	Ovis_orientalis_aries;Homo_sapiens;Capra_aegagrus_hircus;Bos_taurus;Felis_silvestris_catus
AgProtect_1665	Coxiella_burnetii	Ovis_orientalis_aries;Homo_sapiens;Capra_aegagrus_hircus;Bos_taurus;Felis_silvestris_catus
AgProtect_1664	Coxiella_burnetii	Ovis_orientalis_aries;Homo_sapiens;Capra_aegagrus_hircus;Bos_taurus;Felis_silvestris_catus
AgProtect_1663	Coxiella_burnetii	Ovis_orientalis_aries;Homo_sapiens;Capra_aegagrus_hircus;Bos_taurus;Felis_silvestris_catus
AgProtect_1662	Coxiella_burnetii	Ovis_orientalis_aries;Homo_sapiens;Capra_aegagrus_hircus;Bos_taurus;Felis_silvestris_catus
AgProtect_1661	Coxiella_burnetii	Ovis_orientalis_aries;Homo_sapiens;Capra_aegagrus_hircus;Bos_taurus;Felis_silvestris_catus
AgProtect_1660	Coxiella_burnetii	Ovis_orientalis_aries;Homo_sapiens;Capra_aegagrus_hircus;Bos_taurus;Felis_silvestris_catus
AgProtect_166	Chlamydophila_abortus	Homo_sapiens;Bos_taurus;Sus_scrofa_domestica;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_1659	Coxiella_burnetii	Ovis_orientalis_aries;Homo_sapiens;Capra_aegagrus_hircus;Bos_taurus;Felis_silvestris_catus
AgProtect_1658	Coxiella_burnetii	Ovis_orientalis_aries;Homo_sapiens;Capra_aegagrus_hircus;Bos_taurus;Felis_silvestris_catus
AgProtect_1657	Coxiella_burnetii	Ovis_orientalis_aries;Homo_sapiens;Capra_aegagrus_hircus;Bos_taurus;Felis_silvestris_catus
AgProtect_1656	Coxiella_burnetii	Ovis_orientalis_aries;Homo_sapiens;Capra_aegagrus_hircus;Bos_taurus;Felis_silvestris_catus
AgProtect_1655	Porphyromonas_gingivalis	Homo_sapiens
AgProtect_1654	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_1653	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_1652	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_1651	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_1650	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_165	Chlamydophila_abortus	Homo_sapiens;Bos_taurus;Sus_scrofa_domestica;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_1649	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_1648	Mycobacterium_leprae	Homo_sapiens;Pan_troglodytes;Macaca_mulatta
AgProtect_1647	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1646	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1645	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1644	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1643	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1642	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1641	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1640	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_164	Chlamydia_abortus	Homo_sapiens;Sus_scrofa;Equus_ferus_caballus;Felis_silvestris_catus;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_1639	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1638	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1637	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1636	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1635	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1634	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1633	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1632	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1631	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1630	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_163	Chlamydophila_abortus	Homo_sapiens;Bos_taurus;Sus_scrofa_domestica;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_1629	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1628	Mycolicibacterium_paratuberculosis	Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_1627	Mycolicibacterium_paratuberculosis	Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_1626	Mycolicibacterium_paratuberculosis	Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_1625	Mycolicibacterium_paratuberculosis	Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_1624	Mycolicibacterium_paratuberculosis	Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_1623	Mycolicibacterium_paratuberculosis	Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_1622	Mycolicibacterium_paratuberculosis	Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_1621	Mycolicibacterium_paratuberculosis	Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_1620	Mycolicibacterium_paratuberculosis	Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_162	Chlamydia_abortus	Homo_sapiens;Sus_scrofa;Equus_ferus_caballus;Felis_silvestris_catus;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_1619	Mycolicibacterium_paratuberculosis	Bos_taurus;Ovis_orientalis_aries;Capra_aegagrus_hircus
AgProtect_1618	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1617	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1616	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1615	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1614	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1613	Mycobacterium_tuberculosis	Homo_sapiens;Sus_scrofa;Canis_familiaris;Cavia_porcellus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes
AgProtect_1612	Burkholderia_pseudomallei	Homo_sapiens;Canis_familiaris;Macaca_fasicularis;Pan_troglodytes;Macaca_mulatta;Rattus_rattus;Rattus_norvegicus;Oryctolagus_cuniculus_domesticus;Cavia_porcellus;Sus_scrofa;Felis_silvestris_catus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Bos_taurus;Equus_ferus_caballus
AgProtect_1611	Burkholderia_pseudomallei	Homo_sapiens;Canis_familiaris;Macaca_fasicularis;Pan_troglodytes;Macaca_mulatta;Rattus_rattus;Rattus_norvegicus;Oryctolagus_cuniculus_domesticus;Cavia_porcellus;Sus_scrofa;Felis_silvestris_catus;Ovis_orientalis_aries;Capra_aegagrus_hircus;Bos_taurus;Equus_ferus_caballus
AgProtect_1610	Francisella_tularensis	Homo_sapiens;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Equus_ferus_caballus;Canis_familiaris
AgProtect_161	Campylobacter_jejuni	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Ovis_orientalis_aries;Bos_taurus;Sus_scrofa;Gallus_gallus
AgProtect_1609	Francisella_tularensis	Homo_sapiens;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Equus_ferus_caballus;Canis_familiaris
AgProtect_1608	Francisella_tularensis	Homo_sapiens;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Equus_ferus_caballus;Canis_familiaris
AgProtect_1607	Francisella_tularensis	Homo_sapiens;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Equus_ferus_caballus;Canis_familiaris
AgProtect_1606	Francisella_tularensis	Homo_sapiens;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Equus_ferus_caballus;Canis_familiaris
AgProtect_1605	Francisella_tularensis	Homo_sapiens;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Equus_ferus_caballus;Canis_familiaris
AgProtect_1604	Francisella_tularensis	Homo_sapiens;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Equus_ferus_caballus;Canis_familiaris
AgProtect_1603	Francisella_tularensis	Homo_sapiens;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Equus_ferus_caballus;Canis_familiaris
AgProtect_1602	Francisella_tularensis	Homo_sapiens;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Equus_ferus_caballus;Canis_familiaris
AgProtect_1601	Francisella_tularensis	Homo_sapiens;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Equus_ferus_caballus;Canis_familiaris
AgProtect_1600	Francisella_tularensis	Homo_sapiens;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Equus_ferus_caballus;Canis_familiaris
AgProtect_160	Campylobacter_jejuni	Homo_sapiens;Canis_familiaris;Felis_silvestris_catus;Macaca_mulatta;Macaca_fasicularis;Pan_troglodytes;Ovis_orientalis_aries;Bos_taurus;Sus_scrofa;Gallus_gallus
AgProtect_16	Chlamydia_muridarum	Mus_musculus
AgProtect_1599	Francisella_tularensis	Homo_sapiens;Oryctolagus_cuniculus_domesticus;Felis_silvestris_catus;Equus_ferus_caballus;Canis_familiaris
